"File","Line","Column","ErrorCode","Message"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","183","25","CS1061","'SettingsUI' does not contain a definition for 'OnSettingsChanged' and no accessible extension method 'OnSettingsChanged' accepting a first argument of type 'SettingsUI' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","184","25","CS1061","'SettingsUI' does not contain a definition for 'OnSaveSettings' and no accessible extension method 'OnSaveSettings' accepting a first argument of type 'SettingsUI' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","185","25","CS1061","'SettingsUI' does not contain a definition for 'OnResetSettings' and no accessible extension method 'OnResetSettings' accepting a first argument of type 'SettingsUI' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","186","25","CS1061","'SettingsUI' does not contain a definition for 'OnBack' and no accessible extension method 'OnBack' accepting a first argument of type 'SettingsUI' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","187","25","CS1061","'SettingsUI' does not contain a definition for 'OnApply' and no accessible extension method 'OnApply' accepting a first argument of type 'SettingsUI' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","420","62","CS1061","'List<EnemyBehaviorModifier>' does not contain a definition for 'Select' and no accessible extension method 'Select' accepting a first argument of type 'List<EnemyBehaviorModifier>' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","421","54","CS1061","'List<VisualEffect>' does not contain a definition for 'Select' and no accessible extension method 'Select' accepting a first argument of type 'List<VisualEffect>' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","196","34","CS0117","'GameStateMachine' does not contain a definition for 'Instance' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","198","26","CS0117","'GameLoop' does not contain a definition for 'Instance' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","199","17","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","199","50","CS0103","The name 'Screen' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","199","64","CS0103","The name 'Screen' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","199","83","CS0246","The type or namespace name 'Color' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","204","17","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","204","50","CS0103","The name 'Screen' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","204","64","CS0103","The name 'Screen' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","204","79","CS0103","The name 'Color' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","877","17","CS0128","A local variable or function named 'dict' is already defined in this scope [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","882","96","CS0411","The type arguments for method 'Enum.Parse<TEnum>(ReadOnlySpan<char>)' cannot be inferred from the usage. Try specifying the type arguments explicitly. [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","214","13","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","215","13","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","216","13","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","219","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","220","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","221","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","433","30","CS0117","'SpawnPattern' does not contain a definition for 'Wave' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","434","30","CS0117","'SpawnPattern' does not contain a definition for 'Circle' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","435","30","CS0117","'SpawnPattern' does not contain a definition for 'Cluster' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\GameState\SettingsState.cs","251","25","CS1061","'SettingsUI' does not contain a definition for 'SetUnsavedChanges' and no accessible extension method 'SetUnsavedChanges' accepting a first argument of type 'SettingsUI' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","906","17","CS0120","An object reference is required for the non-static field, method, or property 'ProgressionReward.Type' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","911","17","CS0120","An object reference is required for the non-static field, method, or property 'ProgressionReward.Amount' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","914","42","CS1922","Cannot initialize type 'ProgressionReward' with a collection initializer because it does not implement 'System.Collections.IEnumerable' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","914","44","CS0120","An object reference is required for the non-static field, method, or property 'ProgressionReward.Type' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelProgression.cs","914","50","CS0120","An object reference is required for the non-static field, method, or property 'ProgressionReward.Amount' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","442","31","CS0103","The name 'NavigationGrid' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","446","32","CS0103","The name 'UnityEngine' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","451","31","CS0103","The name 'NavigationGrid' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Diagnostics\DebugOverlay.cs","62","28","CS1501","No overload for method 'DrawText' takes 5 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Audio\CoreAudioEngine.cs","209","32","CS0234","The type or namespace name 'Clamp' does not exist in the namespace 'SASZombieAssaultTD.Engine.EngineMath' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Audio\CoreAudioEngine.cs","218","31","CS0234","The type or namespace name 'Clamp' does not exist in the namespace 'SASZombieAssaultTD.Engine.EngineMath' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelUpController.cs","62","55","CS0103","The name 'OnPlayerLevelUp' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","469","31","CS0103","The name 'NavigationGrid' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","475","30","CS0117","'SpawnPattern' does not contain a definition for 'Line' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","476","30","CS0117","'SpawnPattern' does not contain a definition for 'Wave' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","477","30","CS0117","'SpawnPattern' does not contain a definition for 'Flanking' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","480","30","CS0117","'SpawnPattern' does not contain a definition for 'Pincer' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelUpController.cs","93","31","CS0266","Cannot implicitly convert type 'System.Collections.Generic.IReadOnlyList<SASZombieAssaultTD.Engine.LevelUpControl.PlayerReward>' to 'System.Collections.Generic.List<SASZombieAssaultTD.Engine.LevelUpControl.PlayerReward>'. An explicit conversion exists (are you missing a cast?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Audio\CoreAudioEngine.cs","280","40","CS0117","'Vector3' does not contain a definition for 'Forward' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Audio\CoreAudioEngine.cs","281","35","CS0117","'Vector3' does not contain a definition for 'Up' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","515","17","CS0103","The name 'UnityEngine' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","516","17","CS0103","The name 'UnityEngine' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelUpController.cs","718","17","CS0128","A local variable or function named 'dict' is already defined in this scope [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\LevelUpControl\LevelUpController.cs","723","81","CS0411","The type arguments for method 'Enum.Parse<TEnum>(ReadOnlySpan<char>)' cannot be inferred from the usage. Try specifying the type arguments explicitly. [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","527","23","CS1061","'Enemy' does not contain a definition for 'SetSkin' and no accessible extension method 'SetSkin' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","532","23","CS1061","'Enemy' does not contain a definition for 'SetTintColor' and no accessible extension method 'SetTintColor' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","537","23","CS1061","'Enemy' does not contain a definition for 'SetScale' and no accessible extension method 'SetScale' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveSpawnGroup.cs","542","23","CS1061","'Enemy' does not contain a definition for 'AddVisualEffect' and no accessible extension method 'AddVisualEffect' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Audio\CoreAudioEngine.cs","300","20","CS0234","The type or namespace name 'Clamp' does not exist in the namespace 'SASZombieAssaultTD.Engine.EngineMath' (are you missing an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\ECS\EntityFactory.cs","36","65","CS0266","Cannot implicitly convert type 'SASZombieAssaultTD.Engine.ECS.EnemyType' to 'SASZombieAssaultTD.Engine.Waves.ZombieType'. An explicit conversion exists (are you missing a cast?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\ECS\EntityFactory.cs","36","20","CS1061","'Entity' does not contain a definition for 'AddComponent' and no accessible extension method 'AddComponent' accepting a first argument of type 'Entity' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\ECS\EntityFactory.cs","37","20","CS1061","'Entity' does not contain a definition for 'AddComponent' and no accessible extension method 'AddComponent' accepting a first argument of type 'Entity' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
